virus_id	vBins_members	vBins_proteins	vBins_redundancy	vBins_membership	membership_provirus	membership_taxonomy	membership_Genome type	membership_Host type	vBins_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	kmer_freq	vBins_warnings	Covered Fraction_BGR_130305	RPKM_BGR_130305	Covered Fraction_BGR_130527	RPKM_BGR_130527	Covered Fraction_BGR_130708	RPKM_BGR_130708	Covered Fraction_BGR_130829	RPKM_BGR_130829	Covered Fraction_BGR_130925	RPKM_BGR_130925	Covered Fraction_BGR_131021	RPKM_BGR_131021	Covered Fraction_BGR_131118	RPKM_BGR_131118	Covered Fraction_BGR_140106	RPKM_BGR_140106	Covered Fraction_BGR_140121	RPKM_BGR_140121	Covered Fraction_BGR_140221	RPKM_BGR_140221	Covered Fraction_BGR_140320	RPKM_BGR_140320	Covered Fraction_BGR_140423	RPKM_BGR_140423	Covered Fraction_BGR_140605	RPKM_BGR_140605	Covered Fraction_BGR_140717	RPKM_BGR_140717	Covered Fraction_BGR_140821	RPKM_BGR_140821	Covered Fraction_BGR_140919	RPKM_BGR_140919	Covered Fraction_BGR_141022	RPKM_BGR_141022	Covered Fraction_BGR_150108	RPKM_BGR_150108
vBin_8	9	71	33	BGR_130305_NODE_1007_length_6314_cov_9.420994	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	59011	70	41	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	1.88	high kmer_freq may indicate large duplication	0.7607032	243.36513	0.8350953	237.8623	0.86431587	199.19083	0.94519013	122.13146	0.8082673	121.298004	0.97670156	208.91084	0.9213148	333.63437	0.6812713	341.11658	0.82387877	278.85443	0.9128981	241.73878	0.7854949	215.33102	0.7089817	387.00372	0.9027337	401.76205	0.97103393	220.98793	0.94573313	259.3923	0.9690316	320.5898	0.973732	486.37253	0.91727614	283.69647
vBin_8	9	71	33	BGR_130305_NODE_1072_length_6124_cov_8.421486	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	59011	70	41	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	1.88	high kmer_freq may indicate large duplication	0.7607032	243.36513	0.8350953	237.8623	0.86431587	199.19083	0.94519013	122.13146	0.8082673	121.298004	0.97670156	208.91084	0.9213148	333.63437	0.6812713	341.11658	0.82387877	278.85443	0.9128981	241.73878	0.7854949	215.33102	0.7089817	387.00372	0.9027337	401.76205	0.97103393	220.98793	0.94573313	259.3923	0.9690316	320.5898	0.973732	486.37253	0.91727614	283.69647
vBin_8	9	71	33	BGR_130527_NODE_2668_length_3653_cov_14.023346	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	59011	70	41	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	1.88	high kmer_freq may indicate large duplication	0.7607032	243.36513	0.8350953	237.8623	0.86431587	199.19083	0.94519013	122.13146	0.8082673	121.298004	0.97670156	208.91084	0.9213148	333.63437	0.6812713	341.11658	0.82387877	278.85443	0.9128981	241.73878	0.7854949	215.33102	0.7089817	387.00372	0.9027337	401.76205	0.97103393	220.98793	0.94573313	259.3923	0.9690316	320.5898	0.973732	486.37253	0.91727614	283.69647
vBin_8	9	71	33	BGR_130708_NODE_440_length_13008_cov_13.252760	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	59011	70	41	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	1.88	high kmer_freq may indicate large duplication	0.7607032	243.36513	0.8350953	237.8623	0.86431587	199.19083	0.94519013	122.13146	0.8082673	121.298004	0.97670156	208.91084	0.9213148	333.63437	0.6812713	341.11658	0.82387877	278.85443	0.9128981	241.73878	0.7854949	215.33102	0.7089817	387.00372	0.9027337	401.76205	0.97103393	220.98793	0.94573313	259.3923	0.9690316	320.5898	0.973732	486.37253	0.91727614	283.69647
vBin_8	9	71	33	BGR_130708_NODE_1691_length_5357_cov_15.666541	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	59011	70	41	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	1.88	high kmer_freq may indicate large duplication	0.7607032	243.36513	0.8350953	237.8623	0.86431587	199.19083	0.94519013	122.13146	0.8082673	121.298004	0.97670156	208.91084	0.9213148	333.63437	0.6812713	341.11658	0.82387877	278.85443	0.9128981	241.73878	0.7854949	215.33102	0.7089817	387.00372	0.9027337	401.76205	0.97103393	220.98793	0.94573313	259.3923	0.9690316	320.5898	0.973732	486.37253	0.91727614	283.69647
vBin_8	9	71	33	BGR_130925_NODE_2695_length_2949_cov_9.674499	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	59011	70	41	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	1.88	high kmer_freq may indicate large duplication	0.7607032	243.36513	0.8350953	237.8623	0.86431587	199.19083	0.94519013	122.13146	0.8082673	121.298004	0.97670156	208.91084	0.9213148	333.63437	0.6812713	341.11658	0.82387877	278.85443	0.9128981	241.73878	0.7854949	215.33102	0.7089817	387.00372	0.9027337	401.76205	0.97103393	220.98793	0.94573313	259.3923	0.9690316	320.5898	0.973732	486.37253	0.91727614	283.69647
vBin_8	9	71	33	BGR_140106_NODE_222_length_13374_cov_6.750357	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	59011	70	41	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	1.88	high kmer_freq may indicate large duplication	0.7607032	243.36513	0.8350953	237.8623	0.86431587	199.19083	0.94519013	122.13146	0.8082673	121.298004	0.97670156	208.91084	0.9213148	333.63437	0.6812713	341.11658	0.82387877	278.85443	0.9128981	241.73878	0.7854949	215.33102	0.7089817	387.00372	0.9027337	401.76205	0.97103393	220.98793	0.94573313	259.3923	0.9690316	320.5898	0.973732	486.37253	0.91727614	283.69647
vBin_8	9	71	33	BGR_140106_NODE_1089_length_4117_cov_8.412358	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	59011	70	41	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	1.88	high kmer_freq may indicate large duplication	0.7607032	243.36513	0.8350953	237.8623	0.86431587	199.19083	0.94519013	122.13146	0.8082673	121.298004	0.97670156	208.91084	0.9213148	333.63437	0.6812713	341.11658	0.82387877	278.85443	0.9128981	241.73878	0.7854949	215.33102	0.7089817	387.00372	0.9027337	401.76205	0.97103393	220.98793	0.94573313	259.3923	0.9690316	320.5898	0.973732	486.37253	0.91727614	283.69647
vBin_8	9	71	33	BGR_140320_NODE_1578_length_4035_cov_7.668844	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	59011	70	41	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	1.88	high kmer_freq may indicate large duplication	0.7607032	243.36513	0.8350953	237.8623	0.86431587	199.19083	0.94519013	122.13146	0.8082673	121.298004	0.97670156	208.91084	0.9213148	333.63437	0.6812713	341.11658	0.82387877	278.85443	0.9128981	241.73878	0.7854949	215.33102	0.7089817	387.00372	0.9027337	401.76205	0.97103393	220.98793	0.94573313	259.3923	0.9690316	320.5898	0.973732	486.37253	0.91727614	283.69647
vBin_9	2	27	7	BGR_130708_NODE_831_length_8602_cov_8.751843	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	18607	27	13	2	Low-quality	Genome-fragment	39.24	AAI-based (high-confidence)	1.39		0.8985858	388.8888	0.9141797	350.71228	0.94708824	241.09676	0.9728451	98.437706	0.83895254	98.10959	0.9897295	168.6993	0.99435395	938.4133	0.9798892	1313.9802	0.9762865	662.3954	0.9604237	305.28757	0.97779214	695.7081	0.8097005	620.8612	0.9734366	500.38754	0.9864494	278.00552	0.98311555	414.88324	0.9754799	306.80704	0.934398	262.01508	0.97365165	428.63983
vBin_9	2	27	7	BGR_130829_NODE_657_length_9995_cov_11.130483	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	18607	27	13	2	Low-quality	Genome-fragment	39.24	AAI-based (high-confidence)	1.39		0.8985858	388.8888	0.9141797	350.71228	0.94708824	241.09676	0.9728451	98.437706	0.83895254	98.10959	0.9897295	168.6993	0.99435395	938.4133	0.9798892	1313.9802	0.9762865	662.3954	0.9604237	305.28757	0.97779214	695.7081	0.8097005	620.8612	0.9734366	500.38754	0.9864494	278.00552	0.98311555	414.88324	0.9754799	306.80704	0.934398	262.01508	0.97365165	428.63983
vBin_10	3	65	0	BGR_130305_NODE_173_length_18864_cov_17.599288	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	46580	63	29	1	Medium-quality	Genome-fragment	82.29	AAI-based (medium-confidence)	1.0		0.9946091	1228.8184	0.9920533	784.00476	0.99628437	1165.2836	0.99763745	524.7918	0.99810994	416.29413	0.9931701	154.91086	0.87963915	205.53503	0.6603952	282.60083	0.68460053	158.85283	0.7177835	93.560715	0.8137457	206.29797	0.28503007	104.3499	0.68560994	148.85767	0.96677405	163.1549	0.85161084	140.06523	0.48262456	50.402508	0.25440294	38.39698	0.8113617	176.16989
vBin_10	3	65	0	BGR_130829_NODE_229_length_21184_cov_34.934782	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	46580	63	29	1	Medium-quality	Genome-fragment	82.29	AAI-based (medium-confidence)	1.0		0.9946091	1228.8184	0.9920533	784.00476	0.99628437	1165.2836	0.99763745	524.7918	0.99810994	416.29413	0.9931701	154.91086	0.87963915	205.53503	0.6603952	282.60083	0.68460053	158.85283	0.7177835	93.560715	0.8137457	206.29797	0.28503007	104.3499	0.68560994	148.85767	0.96677405	163.1549	0.85161084	140.06523	0.48262456	50.402508	0.25440294	38.39698	0.8113617	176.16989
vBin_10	3	65	0	BGR_131021_NODE_1814_length_6512_cov_11.133344	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	46580	63	29	1	Medium-quality	Genome-fragment	82.29	AAI-based (medium-confidence)	1.0		0.9946091	1228.8184	0.9920533	784.00476	0.99628437	1165.2836	0.99763745	524.7918	0.99810994	416.29413	0.9931701	154.91086	0.87963915	205.53503	0.6603952	282.60083	0.68460053	158.85283	0.7177835	93.560715	0.8137457	206.29797	0.28503007	104.3499	0.68560994	148.85767	0.96677405	163.1549	0.85161084	140.06523	0.48262456	50.402508	0.25440294	38.39698	0.8113617	176.16989
vBin_11	5	38	0	BGR_130305_NODE_579_length_8730_cov_15.768761	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	47127	36	7	1	Low-quality	Genome-fragment	27.77	HMM-based (lower-bound)	1.0		0.9712235	937.8196	0.9667424	910.9512	0.9936713	995.19293	0.99626225	593.7072	0.9893389	576.18274	0.9923758	311.02478	0.93259287	411.6426	0.6941831	307.15994	0.97757345	622.93884	0.9948181	846.5132	0.70783865	141.12175	0.61341774	271.91492	0.86728823	269.6798	0.99740905	759.2705	0.90655595	195.12775	0.9764479	490.8182	0.9913352	824.33057	0.9710323	440.57773
vBin_11	5	38	0	BGR_130708_NODE_3677_length_3249_cov_35.650282	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	47127	36	7	1	Low-quality	Genome-fragment	27.77	HMM-based (lower-bound)	1.0		0.9712235	937.8196	0.9667424	910.9512	0.9936713	995.19293	0.99626225	593.7072	0.9893389	576.18274	0.9923758	311.02478	0.93259287	411.6426	0.6941831	307.15994	0.97757345	622.93884	0.9948181	846.5132	0.70783865	141.12175	0.61341774	271.91492	0.86728823	269.6798	0.99740905	759.2705	0.90655595	195.12775	0.9764479	490.8182	0.9913352	824.33057	0.9710323	440.57773
vBin_11	5	38	0	BGR_140121_NODE_102_length_25599_cov_11.815495	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	47127	36	7	1	Low-quality	Genome-fragment	27.77	HMM-based (lower-bound)	1.0		0.9712235	937.8196	0.9667424	910.9512	0.9936713	995.19293	0.99626225	593.7072	0.9893389	576.18274	0.9923758	311.02478	0.93259287	411.6426	0.6941831	307.15994	0.97757345	622.93884	0.9948181	846.5132	0.70783865	141.12175	0.61341774	271.91492	0.86728823	269.6798	0.99740905	759.2705	0.90655595	195.12775	0.9764479	490.8182	0.9913352	824.33057	0.9710323	440.57773
vBin_11	5	38	0	BGR_140221_k141_63438_length_5162_cov_28.0360	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	47127	36	7	1	Low-quality	Genome-fragment	27.77	HMM-based (lower-bound)	1.0		0.9712235	937.8196	0.9667424	910.9512	0.9936713	995.19293	0.99626225	593.7072	0.9893389	576.18274	0.9923758	311.02478	0.93259287	411.6426	0.6941831	307.15994	0.97757345	622.93884	0.9948181	846.5132	0.70783865	141.12175	0.61341774	271.91492	0.86728823	269.6798	0.99740905	759.2705	0.90655595	195.12775	0.9764479	490.8182	0.9913352	824.33057	0.9710323	440.57773
vBin_11	5	38	0	BGR_140221_NODE_1925_length_4347_cov_23.606011	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	47127	36	7	1	Low-quality	Genome-fragment	27.77	HMM-based (lower-bound)	1.0		0.9712235	937.8196	0.9667424	910.9512	0.9936713	995.19293	0.99626225	593.7072	0.9893389	576.18274	0.9923758	311.02478	0.93259287	411.6426	0.6941831	307.15994	0.97757345	622.93884	0.9948181	846.5132	0.70783865	141.12175	0.61341774	271.91492	0.86728823	269.6798	0.99740905	759.2705	0.90655595	195.12775	0.9764479	490.8182	0.9913352	824.33057	0.9710323	440.57773
vBin_12	4	32	0	BGR_130305_NODE_4160_length_2930_cov_19.521391	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Herelleviridae	dsDNA	Prokaryote	15373	30	5	0	Low-quality	Genome-fragment	9.02	HMM-based (lower-bound)	1.0		0.9300658	800.92236	0.9282409	719.915	0.94479567	820.8807	0.9762758	515.56525	0.9717135	544.90063	0.9829238	281.41275	0.9167047	350.41632	0.6062048	262.0392	0.8919377	513.3158	0.9530731	569.54553	0.54956657	95.79393	0.516457	182.5458	0.7291925	230.60075	0.98057747	620.26373	0.83021575	157.92714	0.9428404	441.16486	0.96324056	764.15314	0.9040605	382.39978
vBin_12	4	32	0	BGR_131118_NODE_1285_length_6030_cov_10.652385	No	Unclassified	Unknown	Unknown	15373	30	5	0	Low-quality	Genome-fragment	9.02	HMM-based (lower-bound)	1.0		0.9300658	800.92236	0.9282409	719.915	0.94479567	820.8807	0.9762758	515.56525	0.9717135	544.90063	0.9829238	281.41275	0.9167047	350.41632	0.6062048	262.0392	0.8919377	513.3158	0.9530731	569.54553	0.54956657	95.79393	0.516457	182.5458	0.7291925	230.60075	0.98057747	620.26373	0.83021575	157.92714	0.9428404	441.16486	0.96324056	764.15314	0.9040605	382.39978
vBin_12	4	32	0	BGR_140605_NODE_2345_length_3508_cov_5.492905	No	Unclassified	Unknown	Unknown	15373	30	5	0	Low-quality	Genome-fragment	9.02	HMM-based (lower-bound)	1.0		0.9300658	800.92236	0.9282409	719.915	0.94479567	820.8807	0.9762758	515.56525	0.9717135	544.90063	0.9829238	281.41275	0.9167047	350.41632	0.6062048	262.0392	0.8919377	513.3158	0.9530731	569.54553	0.54956657	95.79393	0.516457	182.5458	0.7291925	230.60075	0.98057747	620.26373	0.83021575	157.92714	0.9428404	441.16486	0.96324056	764.15314	0.9040605	382.39978
vBin_12	4	32	0	BGR_150108_NODE_2932_length_2875_cov_7.404965	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	15373	30	5	0	Low-quality	Genome-fragment	9.02	HMM-based (lower-bound)	1.0		0.9300658	800.92236	0.9282409	719.915	0.94479567	820.8807	0.9762758	515.56525	0.9717135	544.90063	0.9829238	281.41275	0.9167047	350.41632	0.6062048	262.0392	0.8919377	513.3158	0.9530731	569.54553	0.54956657	95.79393	0.516457	182.5458	0.7291925	230.60075	0.98057747	620.26373	0.83021575	157.92714	0.9428404	441.16486	0.96324056	764.15314	0.9040605	382.39978
vBin_13	2	18	5	BGR_140320_NODE_1264_length_4819_cov_14.324307	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	7621	17	5	0	Low-quality	Genome-fragment	11.05	AAI-based (high-confidence)	1.25		0.8427276	378.47955	0.8630929	411.19464	0.91959006	452.05615	0.96097755	331.0402	0.93851006	359.58688	0.92786753	245.90836	0.8525818	299.47855	0.6736303	343.0158	0.7883327	295.18118	0.95585334	304.22424	0.9474445	573.89264	0.8114571	563.2557	0.8403626	324.77054	0.9816056	309.93674	0.8344501	151.5661	0.9261595	262.27084	0.9310209	325.5713	0.80974907	187.56969
vBin_13	2	18	5	BGR_140423_NODE_1947_length_2792_cov_9.358787	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	7621	17	5	0	Low-quality	Genome-fragment	11.05	AAI-based (high-confidence)	1.25		0.8427276	378.47955	0.8630929	411.19464	0.91959006	452.05615	0.96097755	331.0402	0.93851006	359.58688	0.92786753	245.90836	0.8525818	299.47855	0.6736303	343.0158	0.7883327	295.18118	0.95585334	304.22424	0.9474445	573.89264	0.8114571	563.2557	0.8403626	324.77054	0.9816056	309.93674	0.8344501	151.5661	0.9261595	262.27084	0.9310209	325.5713	0.80974907	187.56969
vBin_14	5	36	12	BGR_131118_NODE_1915_length_4254_cov_19.914980	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	27964	35	7	0	Low-quality	Genome-fragment	40.55	AAI-based (high-confidence)	1.46		0.8568973	418.12262	0.8932101	386.14322	0.9174187	372.98407	0.96014184	307.0882	0.9338562	343.70438	0.9428807	229.52475	0.8986535	313.41983	0.5985174	289.82773	0.75558656	235.9409	0.91501933	284.36316	0.9225398	484.83066	0.7665091	491.26935	0.85048705	332.38336	0.96565676	311.68167	0.8502722	155.4873	0.9186363	245.84314	0.91516256	310.28564	0.8353746	169.62605
vBin_14	5	36	12	BGR_140221_NODE_2017_length_4184_cov_22.113587	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	27964	35	7	0	Low-quality	Genome-fragment	40.55	AAI-based (high-confidence)	1.46		0.8568973	418.12262	0.8932101	386.14322	0.9174187	372.98407	0.96014184	307.0882	0.9338562	343.70438	0.9428807	229.52475	0.8986535	313.41983	0.5985174	289.82773	0.75558656	235.9409	0.91501933	284.36316	0.9225398	484.83066	0.7665091	491.26935	0.85048705	332.38336	0.96565676	311.68167	0.8502722	155.4873	0.9186363	245.84314	0.91516256	310.28564	0.8353746	169.62605
vBin_14	5	36	12	BGR_140423_NODE_1057_length_4217_cov_10.486785	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	27964	35	7	0	Low-quality	Genome-fragment	40.55	AAI-based (high-confidence)	1.46		0.8568973	418.12262	0.8932101	386.14322	0.9174187	372.98407	0.96014184	307.0882	0.9338562	343.70438	0.9428807	229.52475	0.8986535	313.41983	0.5985174	289.82773	0.75558656	235.9409	0.91501933	284.36316	0.9225398	484.83066	0.7665091	491.26935	0.85048705	332.38336	0.96565676	311.68167	0.8502722	155.4873	0.9186363	245.84314	0.91516256	310.28564	0.8353746	169.62605
vBin_14	5	36	12	BGR_140423_NODE_1278_length_3688_cov_5.482246	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	27964	35	7	0	Low-quality	Genome-fragment	40.55	AAI-based (high-confidence)	1.46		0.8568973	418.12262	0.8932101	386.14322	0.9174187	372.98407	0.96014184	307.0882	0.9338562	343.70438	0.9428807	229.52475	0.8986535	313.41983	0.5985174	289.82773	0.75558656	235.9409	0.91501933	284.36316	0.9225398	484.83066	0.7665091	491.26935	0.85048705	332.38336	0.96565676	311.68167	0.8502722	155.4873	0.9186363	245.84314	0.91516256	310.28564	0.8353746	169.62605
vBin_14	5	36	12	BGR_140605_NODE_425_length_11581_cov_9.465036	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	27964	35	7	0	Low-quality	Genome-fragment	40.55	AAI-based (high-confidence)	1.46		0.8568973	418.12262	0.8932101	386.14322	0.9174187	372.98407	0.96014184	307.0882	0.9338562	343.70438	0.9428807	229.52475	0.8986535	313.41983	0.5985174	289.82773	0.75558656	235.9409	0.91501933	284.36316	0.9225398	484.83066	0.7665091	491.26935	0.85048705	332.38336	0.96565676	311.68167	0.8502722	155.4873	0.9186363	245.84314	0.91516256	310.28564	0.8353746	169.62605
vBin_15	2	8	0	BGR_140121_NODE_3461_length_2613_cov_6.625098	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	5152	7	2	0	Low-quality	Genome-fragment	7.6	AAI-based (high-confidence)	1.0		0.8028005	357.58188	0.8846752	363.1353	0.8765072	245.24193	0.9817192	239.84389	0.9325165	279.4906	0.9865811	216.47043	0.8337223	277.47122	0.6518864	243.70534	0.78977054	255.27695	0.882536	272.21622	0.9671334	511.2833	0.66180474	366.83258	0.8502528	254.49533	0.9683003	254.6462	0.7788798	129.64522	0.87436795	193.55199	0.9225982	218.30983	0.70478415	142.82895
vBin_15	2	8	0	BGR_140320_NODE_2949_length_2529_cov_16.259903	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	5152	7	2	0	Low-quality	Genome-fragment	7.6	AAI-based (high-confidence)	1.0		0.8028005	357.58188	0.8846752	363.1353	0.8765072	245.24193	0.9817192	239.84389	0.9325165	279.4906	0.9865811	216.47043	0.8337223	277.47122	0.6518864	243.70534	0.78977054	255.27695	0.882536	272.21622	0.9671334	511.2833	0.66180474	366.83258	0.8502528	254.49533	0.9683003	254.6462	0.7788798	129.64522	0.87436795	193.55199	0.9225982	218.30983	0.70478415	142.82895
vBin_16	5	72	9	BGR_130527_NODE_946_length_7455_cov_13.307973	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	55141	69	20	2	High-quality	High-quality	100.0	AAI-based (medium-confidence)	1.12		0.77969545	354.27155	0.9455364	653.4106	0.9842834	653.2361	0.9903632	380.58353	0.97337615	394.17743	0.98736864	432.6907	0.9302735	558.60455	0.6954502	545.8192	0.82766193	395.81714	0.9607267	295.34064	0.7332898	335.86746	0.51058966	280.0853	0.7439611	306.1032	0.8400937	196.35483	0.80824304	289.09995	0.8147039	291.25272	0.76468664	248.24356	0.71290904	189.14818
vBin_16	5	72	9	BGR_130925_NODE_98_length_33329_cov_14.643566_1_29918	Yes	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	55141	69	20	2	High-quality	High-quality	100.0	AAI-based (medium-confidence)	1.12		0.77969545	354.27155	0.9455364	653.4106	0.9842834	653.2361	0.9903632	380.58353	0.97337615	394.17743	0.98736864	432.6907	0.9302735	558.60455	0.6954502	545.8192	0.82766193	395.81714	0.9607267	295.34064	0.7332898	335.86746	0.51058966	280.0853	0.7439611	306.1032	0.8400937	196.35483	0.80824304	289.09995	0.8147039	291.25272	0.76468664	248.24356	0.71290904	189.14818
vBin_16	5	72	9	BGR_140121_NODE_1835_length_4123_cov_6.623894	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	55141	69	20	2	High-quality	High-quality	100.0	AAI-based (medium-confidence)	1.12		0.77969545	354.27155	0.9455364	653.4106	0.9842834	653.2361	0.9903632	380.58353	0.97337615	394.17743	0.98736864	432.6907	0.9302735	558.60455	0.6954502	545.8192	0.82766193	395.81714	0.9607267	295.34064	0.7332898	335.86746	0.51058966	280.0853	0.7439611	306.1032	0.8400937	196.35483	0.80824304	289.09995	0.8147039	291.25272	0.76468664	248.24356	0.71290904	189.14818
vBin_16	5	72	9	BGR_140221_NODE_772_length_8998_cov_6.176339	No	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	55141	69	20	2	High-quality	High-quality	100.0	AAI-based (medium-confidence)	1.12		0.77969545	354.27155	0.9455364	653.4106	0.9842834	653.2361	0.9903632	380.58353	0.97337615	394.17743	0.98736864	432.6907	0.9302735	558.60455	0.6954502	545.8192	0.82766193	395.81714	0.9607267	295.34064	0.7332898	335.86746	0.51058966	280.0853	0.7439611	306.1032	0.8400937	196.35483	0.80824304	289.09995	0.8147039	291.25272	0.76468664	248.24356	0.71290904	189.14818
vBin_16	5	72	9	BGR_140221_NODE_1386_length_5608_cov_12.056186_1_1002_5608	Yes	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	dsDNA	Prokaryote	55141	69	20	2	High-quality	High-quality	100.0	AAI-based (medium-confidence)	1.12		0.77969545	354.27155	0.9455364	653.4106	0.9842834	653.2361	0.9903632	380.58353	0.97337615	394.17743	0.98736864	432.6907	0.9302735	558.60455	0.6954502	545.8192	0.82766193	395.81714	0.9607267	295.34064	0.7332898	335.86746	0.51058966	280.0853	0.7439611	306.1032	0.8400937	196.35483	0.80824304	289.09995	0.8147039	291.25272	0.76468664	248.24356	0.71290904	189.14818
