Orientation of counted reads relative to the strand location of the annotation	Sequence name	Source	Feature	Start	End	Score	Strand	Frame	Attributes	mut_R1	mut_R2	wt_R1	wt_R2
sense	NC_003901.1	Protein Homology	CDS	66148	68049	.	-	0	ID=cds-WP_011032004.1;Parent=gene-MM_RS00270;Dbxref=GenBank:WP_011032004.1,GeneID:1478392;Name=WP_011032004.1;gbkey=CDS;gene=gatE;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015410826.1;locus_tag=MM_RS00270;product=Glu-tRNA(Gln) amidotransferase subunit GatE;protein_id=WP_011032004.1;transl_table=11	83.11617684558833	98.24461625491973	79.29645767634865	91.89771827104379
sense	NC_003901.1	Protein Homology	CDS	68755	69171	.	+	0	ID=cds-WP_011032005.1;Parent=gene-MM_RS00275;Dbxref=GenBank:WP_011032005.1,GeneID:1478393;Name=WP_011032005.1;gbkey=CDS;inference=COORDINATES: protein motif:HMM:NF019932.5;locus_tag=MM_RS00275;product=nuclear transport factor 2 family protein;protein_id=WP_011032005.1;transl_table=11	11.458037543563682	9.933440485355849	23.037141624343604	22.7000670089085
sense	NC_003901.1	Protein Homology	CDS	69361	70605	.	-	0	ID=cds-WP_011032006.1;Parent=gene-MM_RS00280;Dbxref=GenBank:WP_011032006.1,GeneID:1478394;Name=WP_011032006.1;Ontology_term=GO:0006313,GO:0004803;gbkey=CDS;go_function=transposase activity|0004803||IEA;go_process=DNA transposition|0006313||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032006.1;locus_tag=MM_RS00280;product=IS110-like element ISMma5 family transposase;protein_id=WP_011032006.1;transl_table=11	18.22379595905616	20.460859312726246	8.588178802303265	16.639734133085565
sense	NC_003901.1	Protein Homology	CDS	71412	71882	.	+	0	ID=cds-WP_015410829.1;Parent=gene-MM_RS00285;Dbxref=GenBank:WP_015410829.1,GeneID:1478396;Name=WP_015410829.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015410829.1;locus_tag=MM_RS00285;product=universal stress protein;protein_id=WP_015410829.1;transl_table=11	94.49299492018659	100.73045278211492	51.281222265508816	50.59431688139446
sense	NC_003901.1	Protein Homology	CDS	72307	73809	.	-	0	ID=cds-WP_011032009.1;Parent=gene-MM_RS00290;Dbxref=GenBank:WP_011032009.1,GeneID:1478397;Name=WP_011032009.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032009.1;locus_tag=MM_RS00290;product=4Fe-4S dicluster domain-containing protein;protein_id=WP_011032009.1;transl_table=11	18.877625788549427	24.87190937326637	9.496005683533252	15.305659533857886
sense	NC_003901.1	Protein Homology	CDS	73806	76187	.	-	0	ID=cds-WP_011032010.1;Parent=gene-MM_RS00295;Dbxref=GenBank:WP_011032010.1,GeneID:1478398;Name=WP_011032010.1;gbkey=CDS;gene=hdrA2;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032010.1;locus_tag=MM_RS00295;product=CoB-CoM heterodisulfide reductase HdrA2;protein_id=WP_011032010.1;transl_table=11	15.229815272126462	19.75349759134951	11.292261360446512	11.013054105795264
sense	NC_003901.1	Protein Homology	CDS	77008	77289	.	+	0	ID=cds-WP_011032011.1;Parent=gene-MM_RS00300;Dbxref=GenBank:WP_011032011.1,GeneID:1478399;Name=WP_011032011.1;Ontology_term=GO:0016730;gbkey=CDS;go_function=oxidoreductase activity%2C acting on iron-sulfur proteins as donors|0016730||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011022822.1;locus_tag=MM_RS00300;product=ferredoxin-thioredoxin reductase catalytic domain-containing protein;protein_id=WP_011032011.1;transl_table=11	187.00347956244872	211.62768340570375	190.7671387275432	217.79596701446826
sense	NC_003901.1	Protein Homology	CDS	77762	78226	.	+	0	ID=cds-WP_011032012.1;Parent=gene-MM_RS00305;Dbxref=GenBank:WP_011032012.1,GeneID:1478400;Name=WP_011032012.1;Ontology_term=GO:0051536;gbkey=CDS;go_function=iron-sulfur cluster binding|0051536||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011307857.1;locus_tag=MM_RS00305;product=(Fe-S)-binding protein;protein_id=WP_011032012.1;transl_table=11	100.6596127378472	125.37259890955697	76.43872217677365	91.13233953351377
sense	NC_003901.1	Protein Homology	CDS	78236	79480	.	+	0	ID=cds-WP_011032013.1;Parent=gene-MM_RS00310;Dbxref=GenBank:WP_011032013.1,GeneID:1478401;Name=WP_011032013.1;Ontology_term=GO:0015948,GO:0018493;gbkey=CDS;go_function=formylmethanofuran dehydrogenase activity|0018493||IEA;go_process=methanogenesis|0015948||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015410834.1;locus_tag=MM_RS00310;product=formylmethanofuran dehydrogenase subunit B;protein_id=WP_011032013.1;transl_table=11	117.1509434657136	125.6289886568514	65.80692335328418	88.4087787682343
sense	NC_003901.1	Protein Homology	CDS	79480	79878	.	+	0	ID=cds-WP_011032014.1;Parent=gene-MM_RS00315;Dbxref=GenBank:WP_011032014.1,GeneID:1478402;Name=WP_011032014.1;Ontology_term=GO:0016491,GO:0043546;gbkey=CDS;go_function=oxidoreductase activity|0016491||IEA,molybdopterin cofactor binding|0043546||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032014.1;locus_tag=MM_RS00315;product=molybdopterin dinucleotide binding domain-containing protein;protein_id=WP_011032014.1;transl_table=11	102.89579356859973	122.07952164298719	115.56677362227107	146.20684879754236
sense	NC_003901.1	Protein Homology	CDS	80012	80296	.	+	0	ID=cds-WP_011032015.1;Parent=gene-MM_RS00320;Dbxref=GenBank:WP_011032015.1,GeneID:1478403;Name=WP_011032015.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015410835.1;locus_tag=MM_RS00320;product=hypothetical protein;protein_id=WP_011032015.1;transl_table=11	122.32180976818881	134.03754722754437	151.19986215580465	150.62064045935495
sense	NC_003901.1	Protein Homology	CDS	80558	81223	.	-	0	ID=cds-WP_011032016.1;Parent=gene-MM_RS00325;Dbxref=GenBank:WP_011032016.1,GeneID:1478404;Name=WP_011032016.1;Ontology_term=GO:0008168,GO:1904047;gbkey=CDS;go_function=methyltransferase activity|0008168||IEA,S-adenosyl-L-methionine binding|1904047||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032016.1;locus_tag=MM_RS00325;product=class I SAM-dependent methyltransferase;protein_id=WP_011032016.1;transl_table=11	164.47464269031744	144.8933325117029	97.67214369765139	93.87260059120806
sense	NC_003901.1	Protein Homology	CDS	81389	82753	.	-	0	ID=cds-WP_011032017.1;Parent=gene-MM_RS00330;Dbxref=GenBank:WP_011032017.1,GeneID:1478405;Name=WP_011032017.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032017.1;locus_tag=MM_RS00330;product=NosD domain-containing protein;protein_id=WP_011032017.1;transl_table=11	64.56233413435613	73.95460591547551	47.25326412302567	59.6710680433511
sense	NC_003901.1	Protein Homology	CDS	83342	85348	.	-	0	ID=cds-WP_011032018.1;Parent=gene-MM_RS00335;Dbxref=GenBank:WP_011032018.1,GeneID:1478406;Name=WP_011032018.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032018.1;locus_tag=MM_RS00335;product=right-handed parallel beta-helix repeat-containing protein;protein_id=WP_011032018.1;transl_table=11	26.980909532078705	29.888310742324368	16.684341134555577	20.401415943557563
sense	NC_003901.1	Protein Homology	CDS	85907	89065	.	-	0	ID=cds-WP_011032020.1;Parent=gene-MM_RS00340;Dbxref=GenBank:WP_011032020.1,GeneID:1478408;Name=WP_011032020.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032020.1;locus_tag=MM_RS00340;product=NosD domain-containing protein;protein_id=WP_011032020.1;transl_table=11	42.50417685198808	42.275731842278326	52.0762332140169	54.54666325934794
sense	NC_003901.1	Protein Homology	CDS	89713	91257	.	-	0	ID=cds-WP_011032021.1;Parent=gene-MM_RS00345;Dbxref=GenBank:WP_011032021.1,GeneID:1478409;Name=WP_011032021.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032021.1;locus_tag=MM_RS00345;product=histone deacetylase family protein;protein_id=WP_011032021.1;transl_table=11	11.243928943175144	14.447958798711209	7.017221974394372	11.968660302371447
sense	NC_003901.1	Protein Homology	CDS	91254	92966	.	-	0	ID=cds-WP_011032022.1;Parent=gene-MM_RS00350;Dbxref=GenBank:WP_011032022.1,GeneID:1478410;Name=WP_011032022.1;Ontology_term=GO:0016787;gbkey=CDS;go_function=hydrolase activity|0016787||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032022.1;locus_tag=MM_RS00350;product=hydantoinase/oxoprolinase family protein;protein_id=WP_011032022.1;transl_table=11	16.83886337319338	24.606640429127665	15.996125834246293	14.393134981252294
sense	NC_003901.1	Protein Homology	CDS	93523	94458	.	-	0	ID=cds-WP_011032023.1;Parent=gene-MM_RS00355;Dbxref=GenBank:WP_011032023.1,GeneID:1478411;Name=WP_011032023.1;Ontology_term=GO:0015293;gbkey=CDS;go_function=symporter activity|0015293||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032023.1;locus_tag=MM_RS00355;product=bile acid:sodium symporter family protein;protein_id=WP_011032023.1;transl_table=11	1232.0294313527954	1360.0140571446323	1076.771188845968	1154.7830003659783
sense	NC_003901.1	Protein Homology	CDS	94881	95573	.	+	0	ID=cds-WP_015410842.1;Parent=gene-MM_RS00360;Dbxref=GenBank:WP_015410842.1,GeneID:1478412;Name=WP_015410842.1;Ontology_term=GO:0003723;gbkey=CDS;go_function=RNA binding|0003723||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015410842.1;locus_tag=MM_RS00360;product=S4 domain-containing protein;protein_id=WP_015410842.1;transl_table=11	62.179648503804415	78.81134663738156	69.31088064467015	70.3615235179482
sense	NC_003901.1	Protein Homology	CDS	95590	96258	.	+	0	ID=cds-WP_011032025.1;Parent=gene-MM_RS00365;Dbxref=GenBank:WP_011032025.1,GeneID:1478413;Name=WP_011032025.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032025.1;locus_tag=MM_RS00365;product=DUF2119 domain-containing protein;protein_id=WP_011032025.1;transl_table=11	15.394989556539025	23.620173962604166	9.025955040005476	16.452754793191584
sense	NC_003901.1	Protein Homology	CDS	96455	98092	.	-	0	ID=cds-WP_048045829.1;Parent=gene-MM_RS00370;Dbxref=GenBank:WP_048045829.1,GeneID:1478414;Name=WP_048045829.1;Ontology_term=GO:0016887,GO:0140662;gbkey=CDS;gene=thsA;go_function=ATP hydrolysis activity|0016887||IEA,ATP-dependent protein folding chaperone|0140662||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015410844.1;locus_tag=MM_RS00370;product=thermosome subunit alpha;protein_id=WP_048045829.1;transl_table=11	88.38548011142053	124.66258925215034	133.71668358217903	193.59498539740375
sense	NC_003901.1	Protein Homology	CDS	98569	99273	.	-	0	ID=cds-WP_011032027.1;Parent=gene-MM_RS00375;Dbxref=GenBank:WP_011032027.1,GeneID:1478415;Name=WP_011032027.1;Ontology_term=GO:0006098,GO:0004751;gbkey=CDS;gene=rpiA;go_function=ribose-5-phosphate isomerase activity|0004751||IEA;go_process=pentose-phosphate shunt|0006098||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032027.1;locus_tag=MM_RS00375;product=ribose 5-phosphate isomerase A;protein_id=WP_011032027.1;transl_table=11	113.9173321808832	142.1731823393931	56.84082092698226	83.37135941629107
sense	NC_003901.1	Protein Homology	CDS	99386	100720	.	-	0	ID=cds-WP_011032028.1;Parent=gene-MM_RS00380;Dbxref=GenBank:WP_011032028.1,GeneID:1478416;Name=WP_011032028.1;Ontology_term=GO:0006422,GO:0000166,GO:0003676,GO:0004815,GO:0005524;gbkey=CDS;gene=aspS;go_function=nucleotide binding|0000166||IEA,nucleic acid binding|0003676||IEA,aspartate-tRNA ligase activity|0004815||IEA,ATP binding|0005524||IEA;go_process=aspartyl-tRNA aminoacylation|0006422||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011308097.1;locus_tag=MM_RS00380;product=aspartate--tRNA(Asn) ligase;protein_id=WP_011032028.1;transl_table=11	67.67013025988406	84.69508478079977	56.847382511666765	69.50420046780432
sense	NC_003901.1	Protein Homology	CDS	101238	101648	.	+	0	ID=cds-WP_048037492.1;Parent=gene-MM_RS00385;Dbxref=GenBank:WP_048037492.1,GeneID:1478417;Name=WP_048037492.1;Ontology_term=GO:0005507,GO:0009055;gbkey=CDS;go_function=copper ion binding|0005507||IEA,electron transfer activity|0009055||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015410847.1;locus_tag=MM_RS00385;product=plastocyanin/azurin family copper-binding protein;protein_id=WP_048037492.1;transl_table=11	248.00657417893555	275.47774854522135	212.40159165927506	205.1406327199562
sense	NC_003901.1	Protein Homology	CDS	101875	102135	.	+	0	ID=cds-WP_011032030.1;Parent=gene-MM_RS00390;Dbxref=GenBank:WP_011032030.1,GeneID:1478418;Name=WP_011032030.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032030.1;locus_tag=MM_RS00390;product=hypothetical protein;protein_id=WP_011032030.1;transl_table=11	57.63163626104934	91.69720029138196	98.85165598150198	117.23817018955391
sense	NC_003901.1	Protein Homology	CDS	102789	103499	.	+	0	ID=cds-WP_230625189.1;Parent=gene-MM_RS00395;Dbxref=GenBank:WP_230625189.1,GeneID:1478419;Name=WP_230625189.1;Ontology_term=GO:0042578,GO:0046872;gbkey=CDS;go_function=phosphoric ester hydrolase activity|0042578||IEA,metal ion binding|0046872||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011021690.1;locus_tag=MM_RS00395;product=metallophosphoesterase family protein;protein_id=WP_230625189.1;transl_table=11	25.76044024386293	29.45337287840275	15.441411384129045	26.62708282057622
sense	NC_003901.1	Protein Homology	CDS	103957	104670	.	-	0	ID=cds-WP_310892347.1;Parent=gene-MM_RS00400;Dbxref=GenBank:WP_310892347.1,GeneID:1478420;Name=WP_310892347.1;gbkey=CDS;inference=COORDINATES: protein motif:HMM:NF012383.5;locus_tag=MM_RS00400;product=phosphoribosyltransferase;protein_id=WP_310892347.1;transl_table=11	13.135910766173925	13.53674732808297	10.635434290518292	17.88234710043193
sense	NC_003901.1	Protein Homology	CDS	105080	105976	.	+	0	ID=cds-WP_011032033.1;Parent=gene-MM_RS00405;Dbxref=GenBank:WP_011032033.1,GeneID:1478421;Name=WP_011032033.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032033.1;locus_tag=MM_RS00405;product=hypothetical protein;protein_id=WP_011032033.1;transl_table=11	8.48317730681037	9.919905511326503	3.9778418456941127	8.466840735880899
sense	NC_003901.1	Protein Homology	CDS	106128	107282	.	-	0	ID=cds-WP_015410849.1;Parent=gene-MM_RS00410;Dbxref=GenBank:WP_015410849.1,GeneID:1478422;Name=WP_015410849.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015410849.1;locus_tag=MM_RS00410;product=hypothetical protein;protein_id=WP_015410849.1;transl_table=11	45.50477767301005	53.52972926100804	53.70603094524156	50.31722494466363
sense	NC_003901.1	Protein Homology	CDS	107742	109103	.	-	0	ID=cds-WP_011032035.1;Parent=gene-MM_RS00415;Dbxref=GenBank:WP_011032035.1,GeneID:1478423;Name=WP_011032035.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032035.1;locus_tag=MM_RS00415;product=PFL family protein;protein_id=WP_011032035.1;transl_table=11	30.79312537099187	40.494288446196315	21.663466879909016	30.466950401286557
sense	NC_003901.1	Protein Homology	CDS	109130	109408	.	-	0	ID=cds-WP_011032036.1;Parent=gene-MM_RS00420;Dbxref=GenBank:WP_011032036.1,GeneID:1478424;Name=WP_011032036.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032036.1;locus_tag=MM_RS00420;product=ACT domain-containing protein;protein_id=WP_011032036.1;transl_table=11	73.25888639710996	100.90294692940222	64.43676065094819	72.19574950057584
sense	NC_003901.1	Protein Homology	CDS	109844	110353	.	-	0	ID=cds-WP_048036607.1;Parent=gene-MM_RS00425;Dbxref=GenBank:WP_048036607.1,GeneID:1478426;Name=WP_048036607.1;Ontology_term=GO:0008652,GO:0009073,GO:0000287,GO:0004765,GO:0005524;gbkey=CDS;go_function=magnesium ion binding|0000287||IEA,shikimate kinase activity|0004765||IEA,ATP binding|0005524||IEA;go_process=amino acid biosynthetic process|0008652||IEA,aromatic amino acid family biosynthetic process|0009073||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015410852.1;locus_tag=MM_RS00425;product=shikimate kinase;protein_id=WP_048036607.1;transl_table=11	74.25507293482468	77.61068468100903	76.9595401793408	85.03364362584699
sense	NC_003901.1	Protein Homology	CDS	110609	111025	.	-	0	ID=cds-WP_226987658.1;Parent=gene-MM_RS00430;Dbxref=GenBank:WP_226987658.1,GeneID:1478427;Name=WP_226987658.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011023173.1;locus_tag=MM_RS00430;product=hypothetical protein;protein_id=WP_226987658.1;transl_table=11	1128.828883921459	1483.025873943312	2345.8392214045884	2072.072053675005
sense	NC_003901.1	Protein Homology	CDS	111384	111917	.	-	0	ID=cds-WP_011032040.1;Parent=gene-MM_RS00435;Dbxref=GenBank:WP_011032040.1,GeneID:1478428;Name=WP_011032040.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032040.1;locus_tag=MM_RS00435;product=tRNA (cytidine(56)-2'-O)-methyltransferase;protein_id=WP_011032040.1;transl_table=11	109.69056374153588	148.8197215619209	109.99403126127204	127.58926479706666
sense	NC_003901.1	Protein Homology	CDS	112009	113529	.	-	0	ID=cds-WP_193334224.1;Parent=gene-MM_RS00440;Dbxref=GenBank:WP_193334224.1,GeneID:1478429;Name=WP_193334224.1;Ontology_term=GO:0046125;gbkey=CDS;go_process=pyrimidine deoxyribonucleoside metabolic process|0046125||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011023176.1;locus_tag=MM_RS00440;product=AMP phosphorylase;protein_id=WP_193334224.1;transl_table=11	96.10220779653156	105.53055979141605	84.27218789862025	95.8851621798478
sense	NC_003901.1	Protein Homology	CDS	113888	114763	.	-	0	ID=cds-WP_011032042.1;Parent=gene-MM_RS00445;Dbxref=GenBank:WP_011032042.1,GeneID:1478430;Name=WP_011032042.1;Ontology_term=GO:0055085,GO:0022857,GO:0016020;gbkey=CDS;go_component=membrane|0016020||IEA;go_function=transmembrane transporter activity|0022857||IEA;go_process=transmembrane transport|0055085||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032042.1;locus_tag=MM_RS00445;product=DMT family transporter;protein_id=WP_011032042.1;transl_table=11	52.59060957600749	66.95916695847033	50.02726439955713	64.164992426105
sense	NC_003901.1	Protein Homology	CDS	115136	115342	.	-	0	ID=cds-WP_011032043.1;Parent=gene-MM_RS00450;Dbxref=GenBank:WP_011032043.1,GeneID:1478431;Name=WP_011032043.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032043.1;locus_tag=MM_RS00450;product=hypothetical protein;protein_id=WP_011032043.1;transl_table=11	184.6570688180118	215.67242844452966	179.00288305623508	271.1843192216926
sense	NC_003901.1	Protein Homology	CDS	115984	116205	.	-	0	ID=cds-WP_015410855.1;Parent=gene-MM_RS00455;Dbxref=GenBank:WP_015410855.1,GeneID:1478432;Name=WP_015410855.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015410855.1;locus_tag=MM_RS00455;product=hypothetical protein;protein_id=WP_015410855.1;transl_table=11	925.4687891605422	878.2286648662439	661.4505933954873	707.0193403682888
sense	NC_003901.1	Protein Homology	CDS	117271	118440	.	-	0	ID=cds-WP_048043085.1;Parent=gene-MM_RS00460;Dbxref=GenBank:WP_048043085.1,GeneID:1478433;Name=WP_048043085.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015410856.1;locus_tag=MM_RS00460;product=ABC transporter permease;protein_id=WP_048043085.1;transl_table=11	48.40014339389483	50.94213545773446	28.26817609061855	26.121771603662186
sense	NC_003901.1	Protein Homology	CDS	118499	119647	.	-	0	ID=cds-WP_011032046.1;Parent=gene-MM_RS00465;Dbxref=GenBank:WP_011032046.1,GeneID:1478434;Name=WP_011032046.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032046.1;locus_tag=MM_RS00465;product=hypothetical protein;protein_id=WP_011032046.1;transl_table=11	41.89203011769226	40.657367301317954	36.66780844966858	35.73168905856091
sense	NC_003901.1	Protein Homology	CDS	120251	121708	.	+	0	ID=cds-WP_048045984.1;Parent=gene-MM_RS00470;Dbxref=GenBank:WP_048045984.1,GeneID:1478435;Name=WP_048045984.1;Ontology_term=GO:0009236,GO:0003824;gbkey=CDS;go_function=catalytic activity|0003824||IEA;go_process=cobalamin biosynthetic process|0009236||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011023184.1;locus_tag=MM_RS00470;product=cobyric acid synthase;protein_id=WP_048045984.1;transl_table=11	66.5472406249243	86.20293955797925	37.31150172382959	51.86375487801942
