Orientation of counted reads relative to the strand location of the annotation	Sequence name	Source	Feature	Start	End	Score	Strand	Frame	Attributes	mut_R1	mut_R2	wt_R1	wt_R2
sense	NC_003901.1	Protein Homology	CDS	63093	64571	.	-	0	ID=cds-WP_011032002.1;Parent=gene-MM_RS00260;Dbxref=GenBank:WP_011032002.1,GeneID:1478390;Name=WP_011032002.1;Ontology_term=GO:0016491;gbkey=CDS;go_function=oxidoreductase activity|0016491||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015410824.1;locus_tag=MM_RS00260;product=aldehyde dehydrogenase family protein;protein_id=WP_011032002.1;transl_table=11	9.020690162873228e-05	0.00011360489582638165	7.836149543925118e-05	7.451666531648779e-05
sense	NC_003901.1	Protein Homology	CDS	65089	65484	.	-	0	ID=cds-WP_011032003.1;Parent=gene-MM_RS00265;Dbxref=GenBank:WP_011032003.1,GeneID:1478391;Name=WP_011032003.1;Ontology_term=GO:0000160;gbkey=CDS;go_process=phosphorelay signal transduction system|0000160||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032003.1;locus_tag=MM_RS00265;product=response regulator;protein_id=WP_011032003.1;transl_table=11	2.7783194812576693e-05	3.559262097463949e-05	2.7721579822642273e-05	3.1919989574270994e-05
sense	NC_003901.1	Protein Homology	CDS	66148	68049	.	-	0	ID=cds-WP_011032004.1;Parent=gene-MM_RS00270;Dbxref=GenBank:WP_011032004.1,GeneID:1478392;Name=WP_011032004.1;gbkey=CDS;gene=gatE;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015410826.1;locus_tag=MM_RS00270;product=Glu-tRNA(Gln) amidotransferase subunit GatE;protein_id=WP_011032004.1;transl_table=11	0.000158086968360309	0.00018686126011685733	0.00015082186250041515	0.0001747894601515253
sense	NC_003901.1	Protein Homology	CDS	68755	69171	.	+	0	ID=cds-WP_011032005.1;Parent=gene-MM_RS00275;Dbxref=GenBank:WP_011032005.1,GeneID:1478393;Name=WP_011032005.1;gbkey=CDS;inference=COORDINATES: protein motif:HMM:NF019932.5;locus_tag=MM_RS00275;product=nuclear transport factor 2 family protein;protein_id=WP_011032005.1;transl_table=11	4.7780016556660555e-06	4.142244682393389e-06	9.606488057351282e-06	9.465927942714845e-06
sense	NC_003901.1	Protein Homology	CDS	69361	70605	.	-	0	ID=cds-WP_011032006.1;Parent=gene-MM_RS00280;Dbxref=GenBank:WP_011032006.1,GeneID:1478394;Name=WP_011032006.1;Ontology_term=GO:0006313,GO:0004803;gbkey=CDS;go_function=transposase activity|0004803||IEA;go_process=DNA transposition|0006313||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032006.1;locus_tag=MM_RS00280;product=IS110-like element ISMma5 family transposase;protein_id=WP_011032006.1;transl_table=11	2.2688625969024923e-05	2.5473769844344175e-05	1.0692282608867566e-05	2.071646899569153e-05
sense	NC_003901.1	Protein Homology	CDS	71412	71882	.	+	0	ID=cds-WP_015410829.1;Parent=gene-MM_RS00285;Dbxref=GenBank:WP_015410829.1,GeneID:1478396;Name=WP_015410829.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015410829.1;locus_tag=MM_RS00285;product=universal stress protein;protein_id=WP_015410829.1;transl_table=11	4.4506200607407886e-05	4.744404326037613e-05	2.4153455687054653e-05	2.382992325113679e-05
sense	NC_003901.1	Protein Homology	CDS	72307	73809	.	-	0	ID=cds-WP_011032009.1;Parent=gene-MM_RS00290;Dbxref=GenBank:WP_011032009.1,GeneID:1478397;Name=WP_011032009.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032009.1;locus_tag=MM_RS00290;product=4Fe-4S dicluster domain-containing protein;protein_id=WP_011032009.1;transl_table=11	2.8373071560189785e-05	3.7382479788019355e-05	1.4272496542350476e-05	2.3004406279388403e-05
sense	NC_003901.1	Protein Homology	CDS	73806	76187	.	-	0	ID=cds-WP_011032010.1;Parent=gene-MM_RS00295;Dbxref=GenBank:WP_011032010.1,GeneID:1478398;Name=WP_011032010.1;gbkey=CDS;gene=hdrA2;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032010.1;locus_tag=MM_RS00295;product=CoB-CoM heterodisulfide reductase HdrA2;protein_id=WP_011032010.1;transl_table=11	3.627741997820523e-05	4.7052831262594535e-05	2.6898166560583592e-05	2.623309488000432e-05
sense	NC_003901.1	Protein Homology	CDS	77008	77289	.	+	0	ID=cds-WP_011032011.1;Parent=gene-MM_RS00300;Dbxref=GenBank:WP_011032011.1,GeneID:1478399;Name=WP_011032011.1;Ontology_term=GO:0016730;gbkey=CDS;go_function=oxidoreductase activity%2C acting on iron-sulfur proteins as donors|0016730||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011022822.1;locus_tag=MM_RS00300;product=ferredoxin-thioredoxin reductase catalytic domain-containing protein;protein_id=WP_011032011.1;transl_table=11	5.273498123661053e-05	5.967900672040846e-05	5.3796333121167184e-05	6.141846269808005e-05
sense	NC_003901.1	Protein Homology	CDS	77762	78226	.	+	0	ID=cds-WP_011032012.1;Parent=gene-MM_RS00305;Dbxref=GenBank:WP_011032012.1,GeneID:1478400;Name=WP_011032012.1;Ontology_term=GO:0051536;gbkey=CDS;go_function=iron-sulfur cluster binding|0051536||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011307857.1;locus_tag=MM_RS00305;product=(Fe-S)-binding protein;protein_id=WP_011032012.1;transl_table=11	4.680671992309895e-05	5.829825849294399e-05	3.5544005812199745e-05	4.23765378830839e-05
sense	NC_003901.1	Protein Homology	CDS	78236	79480	.	+	0	ID=cds-WP_011032013.1;Parent=gene-MM_RS00310;Dbxref=GenBank:WP_011032013.1,GeneID:1478401;Name=WP_011032013.1;Ontology_term=GO:0015948,GO:0018493;gbkey=CDS;go_function=formylmethanofuran dehydrogenase activity|0018493||IEA;go_process=methanogenesis|0015948||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015410834.1;locus_tag=MM_RS00310;product=formylmethanofuran dehydrogenase subunit B;protein_id=WP_011032013.1;transl_table=11	0.00014585292461481345	0.00015640809087778	8.19296195748388e-05	0.00011006892956645169
sense	NC_003901.1	Protein Homology	CDS	79480	79878	.	+	0	ID=cds-WP_011032014.1;Parent=gene-MM_RS00315;Dbxref=GenBank:WP_011032014.1,GeneID:1478402;Name=WP_011032014.1;Ontology_term=GO:0016491,GO:0043546;gbkey=CDS;go_function=oxidoreductase activity|0016491||IEA,molybdopterin cofactor binding|0043546||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032014.1;locus_tag=MM_RS00315;product=molybdopterin dinucleotide binding domain-containing protein;protein_id=WP_011032014.1;transl_table=11	4.105542163387129e-05	4.870972913555189e-05	4.6111142675286156e-05	5.83365326702194e-05
sense	NC_003901.1	Protein Homology	CDS	80012	80296	.	+	0	ID=cds-WP_011032015.1;Parent=gene-MM_RS00320;Dbxref=GenBank:WP_011032015.1,GeneID:1478403;Name=WP_011032015.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015410835.1;locus_tag=MM_RS00320;product=hypothetical protein;protein_id=WP_011032015.1;transl_table=11	3.486171578393381e-05	3.820070095985014e-05	4.309196071440432e-05	4.292688253091616e-05
sense	NC_003901.1	Protein Homology	CDS	80558	81223	.	-	0	ID=cds-WP_011032016.1;Parent=gene-MM_RS00325;Dbxref=GenBank:WP_011032016.1,GeneID:1478404;Name=WP_011032016.1;Ontology_term=GO:0008168,GO:1904047;gbkey=CDS;go_function=methyltransferase activity|0008168||IEA,S-adenosyl-L-methionine binding|1904047||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032016.1;locus_tag=MM_RS00325;product=class I SAM-dependent methyltransferase;protein_id=WP_011032016.1;transl_table=11	0.00010954011203175141	9.649895945279413e-05	6.504964770263582e-05	6.251915199374456e-05
sense	NC_003901.1	Protein Homology	CDS	81389	82753	.	-	0	ID=cds-WP_011032017.1;Parent=gene-MM_RS00330;Dbxref=GenBank:WP_011032017.1,GeneID:1478405;Name=WP_011032017.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032017.1;locus_tag=MM_RS00330;product=NosD domain-containing protein;protein_id=WP_011032017.1;transl_table=11	8.812758609339612e-05	0.00010094803707462407	6.450070552793005e-05	8.145100787917426e-05
sense	NC_003901.1	Protein Homology	CDS	83342	85348	.	-	0	ID=cds-WP_011032018.1;Parent=gene-MM_RS00335;Dbxref=GenBank:WP_011032018.1,GeneID:1478406;Name=WP_011032018.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032018.1;locus_tag=MM_RS00335;product=right-handed parallel beta-helix repeat-containing protein;protein_id=WP_011032018.1;transl_table=11	5.4150685430881956e-05	5.9985839659845006e-05	3.3485472657053046e-05	4.094564179872003e-05
sense	NC_003901.1	Protein Homology	CDS	85907	89065	.	-	0	ID=cds-WP_011032020.1;Parent=gene-MM_RS00340;Dbxref=GenBank:WP_011032020.1,GeneID:1478408;Name=WP_011032020.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032020.1;locus_tag=MM_RS00340;product=NosD domain-containing protein;protein_id=WP_011032020.1;transl_table=11	0.00013427069467543035	0.00013354903688975723	0.0001645088207230794	0.00017231290923628014
sense	NC_003901.1	Protein Homology	CDS	89713	91257	.	-	0	ID=cds-WP_011032021.1;Parent=gene-MM_RS00345;Dbxref=GenBank:WP_011032021.1,GeneID:1478409;Name=WP_011032021.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032021.1;locus_tag=MM_RS00345;product=histone deacetylase family protein;protein_id=WP_011032021.1;transl_table=11	1.7371870217205597e-05	2.2322096344008818e-05	1.0841607950439304e-05	1.8491580167163886e-05
sense	NC_003901.1	Protein Homology	CDS	91254	92966	.	-	0	ID=cds-WP_011032022.1;Parent=gene-MM_RS00350;Dbxref=GenBank:WP_011032022.1,GeneID:1478410;Name=WP_011032022.1;Ontology_term=GO:0016787;gbkey=CDS;go_function=hydrolase activity|0016787||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032022.1;locus_tag=MM_RS00350;product=hydantoinase/oxoprolinase family protein;protein_id=WP_011032022.1;transl_table=11	2.8844972958280258e-05	4.215117505509569e-05	2.74013635540639e-05	2.465544022288518e-05
sense	NC_003901.1	Protein Homology	CDS	93523	94458	.	-	0	ID=cds-WP_011032023.1;Parent=gene-MM_RS00355;Dbxref=GenBank:WP_011032023.1,GeneID:1478411;Name=WP_011032023.1;Ontology_term=GO:0015293;gbkey=CDS;go_function=symporter activity|0015293||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032023.1;locus_tag=MM_RS00355;product=bile acid:sodium symporter family protein;protein_id=WP_011032023.1;transl_table=11	0.0011531795477462167	0.0012729731574873757	0.001007857832759826	0.0010808768883425557
sense	NC_003901.1	Protein Homology	CDS	94881	95573	.	+	0	ID=cds-WP_015410842.1;Parent=gene-MM_RS00360;Dbxref=GenBank:WP_015410842.1,GeneID:1478412;Name=WP_015410842.1;Ontology_term=GO:0003723;gbkey=CDS;go_function=RNA binding|0003723||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015410842.1;locus_tag=MM_RS00360;product=S4 domain-containing protein;protein_id=WP_015410842.1;transl_table=11	4.3090496413136464e-05	5.4616263219705425e-05	4.803244028675641e-05	4.87605357979381e-05
sense	NC_003901.1	Protein Homology	CDS	95590	96258	.	+	0	ID=cds-WP_011032025.1;Parent=gene-MM_RS00365;Dbxref=GenBank:WP_011032025.1,GeneID:1478413;Name=WP_011032025.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032025.1;locus_tag=MM_RS00365;product=DUF2119 domain-containing protein;protein_id=WP_011032025.1;transl_table=11	1.0299248013324608e-05	1.5801896380982187e-05	6.038363921763663e-06	1.100689295664517e-05
sense	NC_003901.1	Protein Homology	CDS	96455	98092	.	-	0	ID=cds-WP_048045829.1;Parent=gene-MM_RS00370;Dbxref=GenBank:WP_048045829.1,GeneID:1478414;Name=WP_048045829.1;Ontology_term=GO:0016887,GO:0140662;gbkey=CDS;gene=thsA;go_function=ATP hydrolysis activity|0016887||IEA,ATP-dependent protein folding chaperone|0140662||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015410844.1;locus_tag=MM_RS00370;product=thermosome subunit alpha;protein_id=WP_048045829.1;transl_table=11	0.00014477541642250684	0.00020419732119502225	0.00021902792770760925	0.0003171085860809473
sense	NC_003901.1	Protein Homology	CDS	98569	99273	.	-	0	ID=cds-WP_011032027.1;Parent=gene-MM_RS00375;Dbxref=GenBank:WP_011032027.1,GeneID:1478415;Name=WP_011032027.1;Ontology_term=GO:0006098,GO:0004751;gbkey=CDS;gene=rpiA;go_function=ribose-5-phosphate isomerase activity|0004751||IEA;go_process=pentose-phosphate shunt|0006098||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032027.1;locus_tag=MM_RS00375;product=ribose 5-phosphate isomerase A;protein_id=WP_011032027.1;transl_table=11	8.031171918752266e-05	0.00010023209354927213	4.0072778753522495e-05	5.877680838848521e-05
sense	NC_003901.1	Protein Homology	CDS	99386	100720	.	-	0	ID=cds-WP_011032028.1;Parent=gene-MM_RS00380;Dbxref=GenBank:WP_011032028.1,GeneID:1478416;Name=WP_011032028.1;Ontology_term=GO:0006422,GO:0000166,GO:0003676,GO:0004815,GO:0005524;gbkey=CDS;gene=aspS;go_function=nucleotide binding|0000166||IEA,nucleic acid binding|0003676||IEA,aspartate-tRNA ligase activity|0004815||IEA,ATP binding|0005524||IEA;go_process=aspartyl-tRNA aminoacylation|0006422||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011308097.1;locus_tag=MM_RS00380;product=aspartate--tRNA(Asn) ligase;protein_id=WP_011032028.1;transl_table=11	9.033962389694523e-05	0.0001130679381823677	7.589125565307513e-05	9.278810762451877e-05
sense	NC_003901.1	Protein Homology	CDS	101238	101648	.	+	0	ID=cds-WP_048037492.1;Parent=gene-MM_RS00385;Dbxref=GenBank:WP_048037492.1,GeneID:1478417;Name=WP_048037492.1;Ontology_term=GO:0005507,GO:0009055;gbkey=CDS;go_function=copper ion binding|0005507||IEA,electron transfer activity|0009055||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015410847.1;locus_tag=MM_RS00385;product=plastocyanin/azurin family copper-binding protein;protein_id=WP_048037492.1;transl_table=11	0.00010193070198754251	0.00011322135465208597	8.729705417196204e-05	8.4312800047902e-05
sense	NC_003901.1	Protein Homology	CDS	101875	102135	.	+	0	ID=cds-WP_011032030.1;Parent=gene-MM_RS00390;Dbxref=GenBank:WP_011032030.1,GeneID:1478418;Name=WP_011032030.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032030.1;locus_tag=MM_RS00390;product=hypothetical protein;protein_id=WP_011032030.1;transl_table=11	1.5041857064133877e-05	2.3932969276050692e-05	2.5800282211172017e-05	3.059916241947357e-05
sense	NC_003901.1	Protein Homology	CDS	102789	103499	.	+	0	ID=cds-WP_230625189.1;Parent=gene-MM_RS00395;Dbxref=GenBank:WP_230625189.1,GeneID:1478419;Name=WP_230625189.1;Ontology_term=GO:0042578,GO:0046872;gbkey=CDS;go_function=phosphoric ester hydrolase activity|0042578||IEA,metal ion binding|0046872||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011021690.1;locus_tag=MM_RS00395;product=metallophosphoesterase family protein;protein_id=WP_230625189.1;transl_table=11	1.8315673013386544e-05	2.0941348116544354e-05	1.0978843494115752e-05	1.893185588542969e-05
sense	NC_003901.1	Protein Homology	CDS	103957	104670	.	-	0	ID=cds-WP_310892347.1;Parent=gene-MM_RS00400;Dbxref=GenBank:WP_310892347.1,GeneID:1478420;Name=WP_310892347.1;gbkey=CDS;inference=COORDINATES: protein motif:HMM:NF012383.5;locus_tag=MM_RS00400;product=phosphoribosyltransferase;protein_id=WP_310892347.1;transl_table=11	9.379040287048182e-06	9.66523759225124e-06	7.593700083430061e-06	1.2767995829708396e-05
sense	NC_003901.1	Protein Homology	CDS	105080	105976	.	+	0	ID=cds-WP_011032033.1;Parent=gene-MM_RS00405;Dbxref=GenBank:WP_011032033.1,GeneID:1478421;Name=WP_011032033.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032033.1;locus_tag=MM_RS00405;product=hypothetical protein;protein_id=WP_011032033.1;transl_table=11	7.609410044208903e-06	8.898155243659872e-06	3.568124135587619e-06	7.594756140085167e-06
sense	NC_003901.1	Protein Homology	CDS	106128	107282	.	-	0	ID=cds-WP_015410849.1;Parent=gene-MM_RS00410;Dbxref=GenBank:WP_015410849.1,GeneID:1478422;Name=WP_015410849.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015410849.1;locus_tag=MM_RS00410;product=hypothetical protein;protein_id=WP_015410849.1;transl_table=11	5.2558018212326606e-05	6.182683729646429e-05	6.2030465741754e-05	5.81163948110865e-05
sense	NC_003901.1	Protein Homology	CDS	107742	109103	.	-	0	ID=cds-WP_011032035.1;Parent=gene-MM_RS00415;Dbxref=GenBank:WP_011032035.1,GeneID:1478423;Name=WP_011032035.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032035.1;locus_tag=MM_RS00415;product=PFL family protein;protein_id=WP_011032035.1;transl_table=11	4.194023675529093e-05	5.515322086371938e-05	2.9505641890436084e-05	4.1495986446552286e-05
sense	NC_003901.1	Protein Homology	CDS	109130	109408	.	-	0	ID=cds-WP_011032036.1;Parent=gene-MM_RS00420;Dbxref=GenBank:WP_011032036.1,GeneID:1478424;Name=WP_011032036.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032036.1;locus_tag=MM_RS00420;product=ACT domain-containing protein;protein_id=WP_011032036.1;transl_table=11	2.043922930479368e-05	2.815192219330322e-05	1.797785622161454e-05	2.014261411066066e-05
sense	NC_003901.1	Protein Homology	CDS	109844	110353	.	-	0	ID=cds-WP_048036607.1;Parent=gene-MM_RS00425;Dbxref=GenBank:WP_048036607.1,GeneID:1478426;Name=WP_048036607.1;Ontology_term=GO:0008652,GO:0009073,GO:0000287,GO:0004765,GO:0005524;gbkey=CDS;go_function=magnesium ion binding|0000287||IEA,shikimate kinase activity|0004765||IEA,ATP binding|0005524||IEA;go_process=amino acid biosynthetic process|0008652||IEA,aromatic amino acid family biosynthetic process|0009073||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015410852.1;locus_tag=MM_RS00425;product=shikimate kinase;protein_id=WP_048036607.1;transl_table=11	3.787008719676058e-05	3.958144918731461e-05	3.924936549146381e-05	4.336715824918197e-05
sense	NC_003901.1	Protein Homology	CDS	110609	111025	.	-	0	ID=cds-WP_226987658.1;Parent=gene-MM_RS00430;Dbxref=GenBank:WP_226987658.1,GeneID:1478427;Name=WP_226987658.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011023173.1;locus_tag=MM_RS00430;product=hypothetical protein;protein_id=WP_226987658.1;transl_table=11	0.0004707216445952484	0.0006184217894343612	0.0009782149553257135	0.0008640540463824771
sense	NC_003901.1	Protein Homology	CDS	111384	111917	.	-	0	ID=cds-WP_011032040.1;Parent=gene-MM_RS00435;Dbxref=GenBank:WP_011032040.1,GeneID:1478428;Name=WP_011032040.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032040.1;locus_tag=MM_RS00435;product=tRNA (cytidine(56)-2'-O)-methyltransferase;protein_id=WP_011032040.1;transl_table=11	5.857476103798016e-05	7.946973131406576e-05	5.8736812693519274e-05	6.81326674016336e-05
sense	NC_003901.1	Protein Homology	CDS	112009	113529	.	-	0	ID=cds-WP_193334224.1;Parent=gene-MM_RS00440;Dbxref=GenBank:WP_193334224.1,GeneID:1478429;Name=WP_193334224.1;Ontology_term=GO:0046125;gbkey=CDS;go_process=pyrimidine deoxyribonucleoside metabolic process|0046125||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011023176.1;locus_tag=MM_RS00440;product=AMP phosphorylase;protein_id=WP_193334224.1;transl_table=11	0.0001461714580585245	0.00016051198144274382	0.0001281779977938014	0.0001458413316755485
sense	NC_003901.1	Protein Homology	CDS	113888	114763	.	-	0	ID=cds-WP_011032042.1;Parent=gene-MM_RS00445;Dbxref=GenBank:WP_011032042.1,GeneID:1478430;Name=WP_011032042.1;Ontology_term=GO:0055085,GO:0022857,GO:0016020;gbkey=CDS;go_component=membrane|0016020||IEA;go_function=transmembrane transporter activity|0022857||IEA;go_process=transmembrane transport|0055085||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032042.1;locus_tag=MM_RS00445;product=DMT family transporter;protein_id=WP_011032042.1;transl_table=11	4.606937398858256e-05	5.865623025562001e-05	4.382388361401205e-05	5.620853336526798e-05
sense	NC_003901.1	Protein Homology	CDS	115136	115342	.	-	0	ID=cds-WP_011032043.1;Parent=gene-MM_RS00450;Dbxref=GenBank:WP_011032043.1,GeneID:1478431;Name=WP_011032043.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032043.1;locus_tag=MM_RS00450;product=hypothetical protein;protein_id=WP_011032043.1;transl_table=11	3.8224013245328444e-05	4.4644192688017636e-05	3.705359679264066e-05	5.6135154078890363e-05
sense	NC_003901.1	Protein Homology	CDS	115984	116205	.	-	0	ID=cds-WP_015410855.1;Parent=gene-MM_RS00455;Dbxref=GenBank:WP_015410855.1,GeneID:1478432;Name=WP_015410855.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015410855.1;locus_tag=MM_RS00455;product=hypothetical protein;protein_id=WP_015410855.1;transl_table=11	0.00020545407119364038	0.00019496676360030614	0.00014684203173379818	0.00015695829356176012
